$0;1557469449747233300;1.13;KIEKER-SINGLETON;DESKTOP-OUSEP8T;1;false;0;NANOSECONDS;0
$1;1557469506637755300;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418145;1557469506637720700;1557469506637728600;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506640109200;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418146;1557469506640078100;1557469506640085000;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506725281000;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418147;1557469506725249000;1557469506725256200;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506793154100;public boolean com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418148;1557469506792563900;1557469506793123500;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506795582600;public boolean com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418149;1557469506795552400;1557469506795558500;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506812875700;public com.thinkgem.jeesite.modules.sys.entity.User com.thinkgem.jeesite.modules.sys.web.UserController.get(java.lang.String);<no-session-id>;7561684511843418150;1557469506800279400;1557469506812824000;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506814568800;public boolean org.apache.shiro.realm.AuthorizingRealm.isPermitted(org.apache.shiro.subject.PrincipalCollection,java.lang.String);<no-session-id>;7561684511843418151;1557469506813979000;1557469506814537400;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506815307200;public java.lang.String com.thinkgem.jeesite.modules.sys.web.UserController.info(com.thinkgem.jeesite.modules.sys.entity.User,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model);<no-session-id>;7561684511843418152;1557469506815008800;1557469506815291300;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506819464100;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418153;1557469506819318100;1557469506819439500;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469506822755500;public void com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418154;1557469506822594100;1557469506822732200;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469508830649500;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418155;1557469508830617500;1557469508830624300;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469508833291500;public void com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.afterCompletion(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,java.lang.Exception) throws java.lang.Exception;<no-session-id>;7561684511843418156;1557469508832661900;1557469508833267400;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469509037650000;public abstract int com.thinkgem.jeesite.modules.sys.dao.LogDao.insert(java.lang.Object);<no-session-id>;7561684511843418157;1557469508851085500;1557469509037528200;CLASS-FUNCTION;0;0;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469509040200000;jeesite:INSERT INTO sys_log( 			id,  			type,  			title, 			create_by,  			create_date,  			remote_addr,  			user_agent,  			request_uri,  			method,  			params,  			exception 		) VALUES ( 			?,  			?,  			?,  			?,  			?,  			?,  			?,  			?,  			?,  			?,  			? 		);<no-session-id>;7561684511843418157;1557469509040189500;1557469509040189500;SQL;1;1;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469509040221200;jeesite:sys_log;<no-session-id>;7561684511843418157;1557469509040219300;1557469509040219300;DATABASE-TABLE;2;2;<no-scenario-id>;<no-scenario-name>;-1.0
$1;1557469544762271900;public boolean com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418158;1557469544761978100;1557469544762236800;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544763836500;public boolean com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object) throws java.lang.Exception;<no-session-id>;7561684511843418159;1557469544763792800;1557469544763799000;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544765666100;public com.thinkgem.jeesite.modules.sys.entity.User com.thinkgem.jeesite.modules.sys.web.UserController.get(java.lang.String);<no-session-id>;7561684511843418160;1557469544765631300;1557469544765643100;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544766809000;public boolean org.apache.shiro.realm.AuthorizingRealm.isPermitted(org.apache.shiro.subject.PrincipalCollection,java.lang.String);<no-session-id>;7561684511843418161;1557469544766236500;1557469544766793200;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544767207000;public java.lang.String com.thinkgem.jeesite.modules.sys.web.UserController.info(com.thinkgem.jeesite.modules.sys.entity.User,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model);<no-session-id>;7561684511843418162;1557469544767067800;1557469544767196800;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544768530400;public void com.thinkgem.jeesite.modules.sys.interceptor.MobileInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418163;1557469544768392600;1557469544768496200;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
$1;1557469544770297400;public void com.thinkgem.jeesite.modules.sys.interceptor.LogInterceptor.postHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object,org.springframework.web.servlet.ModelAndView) throws java.lang.Exception;<no-session-id>;7561684511843418164;1557469544770139900;1557469544770272600;CLASS-FUNCTION;0;0;ec499d8df619480b844484992baf293a;æ´æ°ä¸ªäººä¿¡æ¯;1.0
